from_node,to_node,distance_m,max_dem_m,cruise_altitude_m,climb_m,descent_m,uav_type,flight_time_s
S011,S001,2354.0924594173175,226.38790893554688,276.3879089355469,64.28790893554688,92.38790893554688,B,215.32396384722222
S011,S001,2354.0924594173175,226.38790893554688,276.3879089355469,64.28790893554688,92.38790893554688,C,228.84861533648004
S011,S002,5781.673943782255,311.78533935546875,361.78533935546875,149.68533935546876,142.28533935546875,A,588.6154108425317
S011,S002,5781.673943782255,311.78533935546875,361.78533935546875,149.68533935546876,142.28533935546875,B,492.2541784461608
S011,S002,5781.673943782255,311.78533935546875,361.78533935546875,149.68533935546876,142.28533935546875,C,516.4617350054056
S011,S003,5356.618098230948,485.42230224609375,535.4223022460938,323.3223022460937,196.92230224609375,A,632.927863166381
S011,S003,5356.618098230948,485.42230224609375,535.4223022460938,323.3223022460937,196.92230224609375,B,543.6508948625319
S011,S003,5356.618098230948,485.42230224609375,535.4223022460938,323.3223022460937,196.92230224609375,C,584.8979452368809
S011,S004,5403.734548085296,311.138916015625,361.138916015625,149.038916015625,132.838916015625,A,553.1264174185663
S011,S004,5403.734548085296,311.138916015625,361.138916015625,149.038916015625,132.838916015625,B,463.0641749504781
S011,S004,5403.734548085296,311.138916015625,361.138916015625,149.038916015625,132.838916015625,C,486.2839942864156
S011,S005,2802.712805304408,297.5489196777344,347.5489196777344,135.44891967773438,152.54891967773438,A,339.7286082057058
S011,S005,2802.712805304408,297.5489196777344,347.5489196777344,135.44891967773438,152.54891967773438,B,293.01672811729907
S011,S005,2802.712805304408,297.5489196777344,347.5489196777344,135.44891967773438,152.54891967773438,C,317.30154806358814
S011,S006,3409.721332815337,350.46759033203125,400.46759033203125,188.36759033203126,85.66759033203124,A,381.19967731143436
S011,S006,3409.721332815337,350.46759033203125,400.46759033203125,188.36759033203126,85.66759033203124,B,324.3709884311787
S011,S006,3409.721332815337,350.46759033203125,400.46759033203125,188.36759033203126,85.66759033203124,C,345.4955868198506
S011,S007,2834.028476552707,389.17535400390625,439.17535400390625,227.07535400390626,90.67535400390625,A,348.13096598225684
S011,S007,2834.028476552707,389.17535400390625,439.17535400390625,227.07535400390626,90.67535400390625,B,300.8971580397117
S011,S007,2834.028476552707,389.17535400390625,439.17535400390625,227.07535400390626,90.67535400390625,C,325.1030503736961
S011,S008,5327.212076078428,362.91650390625,412.91650390625,200.81650390625,142.01650390625002,A,567.679775871119
S011,S008,5327.212076078428,362.91650390625,412.91650390625,200.81650390625,142.01650390625002,B,478.8929079364786
S011,S008,5327.212076078428,362.91650390625,412.91650390625,200.81650390625,142.01650390625002,C,506.4823252541869
S011,S009,4325.129159248302,265.66766357421875,315.66766357421875,103.56766357421876,85.66766357421875,A,429.21704989178556
S011,S009,4325.129159248302,265.66766357421875,315.66766357421875,103.56766357421876,85.66766357421875,B,357.13156390431385
S011,S009,4325.129159248302,265.66766357421875,315.66766357421875,103.56766357421876,85.66766357421875,C,372.6028411666837
S011,S010,5873.554813479905,387.0433349609375,437.0433349609375,224.9433349609375,85.44333496093748,A,598.6213467613462
S011,S010,5873.554813479905,387.0433349609375,437.0433349609375,224.9433349609375,85.44333496093748,B,500.7287665366811
S011,S010,5873.554813479905,387.0433349609375,437.0433349609375,224.9433349609375,85.44333496093748,C,524.269322363504
S011,S012,6903.50294410302,370.4505615234375,420.4505615234375,208.3505615234375,140.6505615234375,A,701.0023237924391
S011,S012,6903.50294410302,370.4505615234375,420.4505615234375,208.3505615234375,140.6505615234375,B,585.9439413907221
S011,S012,6903.50294410302,370.4505615234375,420.4505615234375,208.3505615234375,140.6505615234375,C,613.8990349779617
S011,S013,5233.202579701622,328.3608093261719,378.3608093261719,166.26080932617188,26.660809326171886,A,502.1848084809946
S011,S013,5233.202579701622,328.3608093261719,378.3608093261719,166.26080932617188,26.660809326171886,B,414.9647654859676
S011,S013,5233.202579701622,328.3608093261719,378.3608093261719,166.26080932617188,26.660809326171886,C,428.7149003736629
S011,S014,7127.719086593689,568.5668334960938,618.5668334960938,406.4668334960937,267.56683349609375,A,836.4922684466095
S011,S014,7127.719086593689,568.5668334960938,618.5668334960938,406.4668334960937,267.56683349609375,B,717.6969503367147
S011,S014,7127.719086593689,568.5668334960938,618.5668334960938,406.4668334960937,267.56683349609375,C,771.5514225860636
S011,S015,3461.196864772905,538.7306518554688,588.7306518554688,376.6306518554687,114.23065185546875,A,459.6688834250858
S011,S015,3461.196864772905,538.7306518554688,588.7306518554688,376.6306518554687,114.23065185546875,B,401.9822690122041
S011,S015,3461.196864772905,538.7306518554688,588.7306518554688,376.6306518554687,114.23065185546875,C,438.51404432144886
S012,O01,7390.491686977874,363.3009948730469,413.3009948730469,133.50099487304686,285.6009948730469,A,774.615036821724
S012,O01,7390.491686977874,363.3009948730469,413.3009948730469,133.50099487304686,285.6009948730469,B,651.4401753720927
S012,O01,7390.491686977874,363.3009948730469,413.3009948730469,133.50099487304686,285.6009948730469,C,688.9003411842671
S012,S001,4697.683538665447,385.599609375,435.599609375,155.799609375,251.599609375,A,544.0466750971206
S012,S001,4697.683538665447,385.599609375,435.599609375,155.799609375,251.599609375,B,465.7519494526964
S012,S001,4697.683538665447,385.599609375,435.599609375,155.799609375,251.599609375,C,501.29855101519644
S012,S002,3071.2755268940637,358.1782531738281,408.1782531738281,128.3782531738281,188.67825317382812,A,374.2036795686459
S012,S002,3071.2755268940637,358.1782531738281,408.1782531738281,128.3782531738281,188.67825317382812,B,323.01575412041154
S012,S002,3071.2755268940637,358.1782531738281,408.1782531738281,128.3782531738281,188.67825317382812,C,350.4421296493829
S012,S003,11816.962386105222,544.5889282226562,594.5889282226562,314.78892822265624,256.08892822265625,A,1192.1120795387164
S012,S003,11816.962386105222,544.5889282226562,594.5889282226562,314.78892822265624,256.08892822265625,B,995.1627064369628
S012,S003,11816.962386105222,544.5889282226562,594.5889282226562,314.78892822265624,256.08892822265625,C,1041.7575278074055
S012,S004,5285.127317623106,312.0069580078125,362.0069580078125,82.20695800781249,133.7069580078125,A,521.3123790076547
S012,S004,5285.127317623106,312.0069580078125,362.0069580078125,82.20695800781249,133.7069580078125,B,433.22692371393623
S012,S004,5285.127317623106,312.0069580078125,362.0069580078125,82.20695800781249,133.7069580078125,C,452.078083381905
S012,S005,5622.613282747788,313.5632019042969,363.5632019042969,83.76320190429686,168.56320190429688,A,563.8974549588
S012,S005,5622.613282747788,313.5632019042969,363.5632019042969,83.76320190429686,168.56320190429688,B,470.1872335796702
S012,S005,5622.613282747788,313.5632019042969,363.5632019042969,83.76320190429686,168.56320190429688,C,492.6277672303863
S012,S006,9989.796041889353,385.3490295410156,435.3490295410156,155.5490295410156,120.54902954101561,A,932.5522918208575
S012,S006,9989.796041889353,385.3490295410156,435.3490295410156,155.5490295410156,120.54902954101561,B,766.0556911227015
S012,S006,9989.796041889353,385.3490295410156,435.3490295410156,155.5490295410156,120.54902954101561,C,788.4805293795375
S012,S007,9663.23804387767,407.66363525390625,457.66363525390625,177.86363525390624,109.16363525390625,A,908.2231695093371
S012,S007,9663.23804387767,407.66363525390625,457.66363525390625,177.86363525390624,109.16363525390625,B,747.169202111376
S012,S007,9663.23804387767,407.66363525390625,457.66363525390625,177.86363525390624,109.16363525390625,C,769.9431413203603
S012,S008,7727.832257164754,309.1531982421875,359.1531982421875,79.35319824218749,88.25319824218752,A,705.7383668080004
S012,S008,7727.832257164754,309.1531982421875,359.1531982421875,79.35319824218749,88.25319824218752,B,576.9411625219211
S012,S008,7727.832257164754,309.1531982421875,359.1531982421875,79.35319824218749,88.25319824218752,C,591.0566955622855
S012,S009,2972.7018315928194,310.91961669921875,360.91961669921875,81.11961669921874,130.91961669921875,A,327.13287154549533
S012,S009,2972.7018315928194,310.91961669921875,360.91961669921875,81.11961669921874,130.91961669921875,B,277.5878410189484
S012,S009,2972.7018315928194,310.91961669921875,360.91961669921875,81.11961669921874,130.91961669921875,C,296.0877771354848
S012,S010,3951.0045221718105,423.1903076171875,473.1903076171875,193.3903076171875,121.59030761718748,A,442.34993576692176
S012,S010,3951.0045221718105,423.1903076171875,473.1903076171875,193.3903076171875,121.59030761718748,B,376.49986039739156
S012,S010,3951.0045221718105,423.1903076171875,473.1903076171875,193.3903076171875,121.59030761718748,C,401.5515783335894
S012,S011,6903.50294410302,370.4505615234375,420.4505615234375,140.6505615234375,208.3505615234375,A,705.5156571257725
S012,S011,6903.50294410302,370.4505615234375,420.4505615234375,140.6505615234375,208.3505615234375,B,590.4572747240554
S012,S011,6903.50294410302,370.4505615234375,420.4505615234375,140.6505615234375,208.3505615234375,C,620.6690349779618
S012,S013,2855.2198847422064,386.5263671875,436.5263671875,156.7263671875,84.82636718750001,A,324.1076596660172
S012,S013,2855.2198847422064,386.5263671875,436.5263671875,156.7263671875,84.82636718750001,B,276.5206615869804
S012,S013,2855.2198847422064,386.5263671875,436.5263671875,156.7263671875,84.82636718750001,C,295.45172278489713
S012,S014,5454.84377374143,481.1858215332031,531.1858215332031,251.3858215332031,180.18582153320312,A,610.4399169361348
S012,S014,5454.84377374143,481.1858215332031,531.1858215332031,251.3858215332031,180.18582153320312,B,519.5258540404443
S012,S014,5454.84377374143,481.1858215332031,531.1858215332031,251.3858215332031,180.18582153320312,C,554.3034909626448
S012,S015,9317.61118163096,534.7462158203125,584.7462158203125,304.9462158203125,110.2462158203125,A,922.2148234041425
S012,S015,9317.61118163096,534.7462158203125,584.7462158203125,304.9462158203125,110.2462158203125,B,766.9213037102932
S012,S015,9317.61118163096,534.7462158203125,584.7462158203125,304.9462158203125,110.2462158203125,C,798.2756730136786
S013,O01,4849.242377230511,349.18182373046875,399.18182373046875,47.48182373046876,271.48182373046876,A,528.5235355048864
S013,O01,4849.242377230511,349.18182373046875,399.18182373046875,47.48182373046876,271.48182373046876,B,447.70282921771116
S013,O01,4849.242377230511,349.18182373046875,399.18182373046875,47.48182373046876,271.48182373046876,C,478.0164665061226
S013,S001,2898.825752847234,328.3608093261719,378.3608093261719,26.660809326171886,194.36080932617188,A,328.20007290979555
S013,S001,2898.825752847234,328.3608093261719,378.3608093261719,26.660809326171886,194.36080932617188,B,279.88631036234165
S013,S001,2898.825752847234,328.3608093261719,378.3608093261719,26.660809326171886,194.36080932617188,C,301.09977858337027
S013,S002,4540.13286339447,327.2103271484375,377.2103271484375,25.51032714843751,157.7103271484375,A,449.93197852506006
S013,S002,4540.13286339447,327.2103271484375,377.2103271484375,25.51032714843751,157.7103271484375,B,374.26309746848557
S013,S002,4540.13286339447,327.2103271484375,377.2103271484375,25.51032714843751,157.7103271484375,C,391.7348186598918
S013,S003,10557.567201469448,505.94439697265625,555.9443969726562,204.24439697265626,217.44439697265625,A,1034.8564912357353
S013,S003,10557.567201469448,505.94439697265625,555.9443969726562,204.24439697265626,217.44439697265625,B,858.8970378779112
S013,S003,10557.567201469448,505.94439697265625,555.9443969726562,204.24439697265626,217.44439697265625,C,894.2577707066872
S013,S004,6196.225149188076,322.2989807128906,372.2989807128906,20.598980712890636,143.9989807128906,A,580.8180149551262
S013,S004,6196.225149188076,322.2989807128906,372.2989807128906,20.598980712890636,143.9989807128906,B,477.5475958019915
S013,S004,6196.225149188076,322.2989807128906,372.2989807128906,20.598980712890636,143.9989807128906,C,493.32075925413994
S013,S005,5214.490976768669,324.4444580078125,374.4444580078125,22.74445800781251,179.4444580078125,A,513.9001839364515
S013,S005,5214.490976768669,324.4444580078125,374.4444580078125,22.74445800781251,179.4444580078125,B,426.9920009903071
S013,S005,5214.490976768669,324.4444580078125,374.4444580078125,22.74445800781251,179.4444580078125,C,446.45274399160917
S013,S006,7782.691508979744,344.1709289550781,394.1709289550781,42.470928955078136,79.37092895507811,A,694.4629736487027
S013,S006,7782.691508979744,344.1709289550781,394.1709289550781,42.470928955078136,79.37092895507811,B,564.7514484990403
S013,S006,7782.691508979744,344.1709289550781,394.1709289550781,42.470928955078136,79.37092895507811,C,575.51993665822
S013,S007,8054.988669632028,382.5381164550781,432.5381164550781,80.83811645507814,84.03811645507812,A,731.8103412030596
S013,S007,8054.988669632028,382.5381164550781,432.5381164550781,80.83811645507814,84.03811645507812,B,597.5605300425258
S013,S007,8054.988669632028,382.5381164550781,432.5381164550781,80.83811645507814,84.03811645507812,C,611.3535494517055
S013,S008,8054.017465865163,336.37310791015625,386.37310791015625,34.67310791015626,115.47310791015627,A,728.9150679562116
S013,S008,8054.017465865163,336.37310791015625,386.37310791015625,34.67310791015626,115.47310791015627,B,594.6814435251255
S013,S008,8054.017465865163,336.37310791015625,386.37310791015625,34.67310791015626,115.47310791015627,C,608.5402948434848
S013,S009,3211.1411620120784,322.2989807128906,372.2989807128906,20.598980712890636,142.29898071289062,A,331.381016023793
S013,S009,3211.1411620120784,322.2989807128906,372.2989807128906,20.598980712890636,142.29898071289062,B,277.861996656925
S013,S009,3211.1411620120784,322.2989807128906,372.2989807128906,20.598980712890636,142.29898071289062,C,293.46516010907345
S013,S010,1378.6725696552137,454.07037353515625,504.07037353515625,152.37037353515626,152.47037353515623,A,226.6676547303824
S013,S010,1378.6725696552137,454.07037353515625,504.07037353515625,152.37037353515626,152.47037353515623,B,203.68977856946216
S013,S010,1378.6725696552137,454.07037353515625,504.07037353515625,152.37037353515626,152.47037353515623,C,229.09484082532154
S013,S011,5233.202579701622,328.3608093261719,378.3608093261719,26.660809326171886,166.26080932617188,A,511.4914751476612
S013,S011,5233.202579701622,328.3608093261719,378.3608093261719,26.660809326171886,166.26080932617188,B,424.2714321526342
S013,S011,5233.202579701622,328.3608093261719,378.3608093261719,26.660809326171886,166.26080932617188,C,442.67490037366287
S013,S012,2855.2198847422064,386.5263671875,436.5263671875,84.82636718750001,156.7263671875,A,328.90099299935054
S013,S012,2855.2198847422064,386.5263671875,436.5263671875,84.82636718750001,156.7263671875,B,281.3139949203138
S013,S012,2855.2198847422064,386.5263671875,436.5263671875,84.82636718750001,156.7263671875,C,302.64172278489707
S013,S014,3127.400496881075,483.26031494140625,533.2603149414062,181.56031494140626,182.26031494140625,A,394.0409390304542
S013,S014,3127.400496881075,483.26031494140625,533.2603149414062,181.56031494140626,182.26031494140625,B,341.9175974157696
S013,S014,3127.400496881075,483.26031494140625,533.2603149414062,181.56031494140626,182.26031494140625,C,372.24764990600397
S013,S015,8348.973022024406,529.7706298828125,579.7706298828125,228.0706298828125,105.2706298828125,A,813.879547082763
S013,S015,8348.973022024406,529.7706298828125,579.7706298828125,228.0706298828125,105.2706298828125,B,674.7299967156895
S013,S015,8348.973022024406,529.7706298828125,579.7706298828125,228.0706298828125,105.2706298828125,C,700.461768362825
S014,O01,5419.60185821314,541.9473876953125,591.9473876953125,240.9473876953125,464.2473876953125,A,717.6482391609909
S014,O01,5419.60185821314,541.9473876953125,591.9473876953125,240.9473876953125,464.2473876953125,B,627.3215415241052
S014,O01,5419.60185821314,541.9473876953125,591.9473876953125,240.9473876953125,464.2473876953125,C,689.8094394733239
S014,S001,5196.211104521405,550.0504150390625,600.0504150390625,249.0504150390625,416.0504150390625,A,682.4545630720962
S014,S001,5196.211104521405,550.0504150390625,600.0504150390625,249.0504150390625,416.0504150390625,B,595.8510446634061
S014,S001,5196.211104521405,550.0504150390625,600.0504150390625,249.0504150390625,416.0504150390625,C,654.0594471699166
S014,S002,7654.630751146548,457.5832214355469,507.5832214355469,156.58322143554688,288.0832214355469,A,805.31359164828
S014,S002,7654.630751146548,457.5832214355469,507.5832214355469,156.58322143554688,288.0832214355469,B,677.7364124625042
S014,S002,7654.630751146548,457.5832214355469,507.5832214355469,156.58322143554688,288.0832214355469,C,716.9836160350955
S014,S003,12385.714579095842,542.7295532226562,592.7295532226562,241.72955322265625,254.22955322265625,A,1214.4112206212683
S014,S003,12385.714579095842,542.7295532226562,592.7295532226562,241.72955322265625,254.22955322265625,B,1007.982644303004
S014,S003,12385.714579095842,542.7295532226562,592.7295532226562,241.72955322265625,254.22955322265625,C,1049.5209031734466
S014,S004,9293.779822341314,505.3861083984375,555.3861083984375,204.3861083984375,327.0861083984375,A,973.4447980206303
S014,S004,9293.779822341314,505.3861083984375,555.3861083984375,204.3861083984375,327.0861083984375,B,818.548467648275
S014,S004,9293.779822341314,505.3861083984375,555.3861083984375,204.3861083984375,327.0861083984375,C,864.8828190480148
S014,S005,7995.561184763025,552.8875122070312,602.8875122070312,251.88751220703125,407.88751220703125,A,913.4142743487416
S014,S005,7995.561184763025,552.8875122070312,602.8875122070312,251.88751220703125,407.88751220703125,B,780.1549212693578
S014,S005,7995.561184763025,552.8875122070312,602.8875122070312,251.88751220703125,407.88751220703125,C,837.7361733038631
S014,S006,8596.786771800726,556.662109375,606.662109375,255.662109375,291.862109375,A,918.3644445250604
S014,S006,8596.786771800726,556.662109375,606.662109375,255.662109375,291.862109375,B,775.0846649950483
S014,S006,8596.786771800726,556.662109375,606.662109375,255.662109375,291.862109375,C,821.3150165575483
S014,S007,9684.060958724096,530.8557739257812,580.8557739257812,229.85577392578125,232.35577392578125,A,976.5659807725809
S014,S007,9684.060958724096,530.8557739257812,580.8557739257812,229.85577392578125,232.35577392578125,B,815.164964793846
S014,S007,9684.060958724096,530.8557739257812,580.8557739257812,229.85577392578125,232.35577392578125,C,853.7242604481429
S014,S008,10974.334854205863,542.4922485351562,592.4922485351562,241.49224853515625,321.5922485351563,A,1123.6622201096031
S014,S008,10974.334854205863,542.4922485351562,592.4922485351562,241.49224853515625,321.5922485351563,B,940.7566392061722
S014,S008,10974.334854205863,542.4922485351562,592.4922485351562,241.49224853515625,321.5922485351563,C,989.0153472953648
S014,S009,6315.453707338952,502.7727966308594,552.7727966308594,201.77279663085938,322.7727966308594,A,722.6545264742094
S014,S009,6315.453707338952,502.7727966308594,552.7727966308594,201.77279663085938,322.7727966308594,B,617.396964685227
S014,S009,6315.453707338952,502.7727966308594,552.7727966308594,201.77279663085938,322.7727966308594,C,663.1257641237036
S014,S010,1753.1912032696723,487.5635681152344,537.5635681152344,186.56356811523438,185.96356811523435,A,282.6725502236446
S014,S010,1753.1912032696723,487.5635681152344,537.5635681152344,186.56356811523438,185.96356811523435,B,253.45269683581668
S014,S010,1753.1912032696723,487.5635681152344,537.5635681152344,186.56356811523438,185.96356811523435,C,284.4866248550224
S014,S011,7127.719086593689,568.5668334960938,618.5668334960938,267.56683349609375,406.4668334960937,A,845.7522684466094
S014,S011,7127.719086593689,568.5668334960938,618.5668334960938,267.56683349609375,406.4668334960937,B,726.9569503367147
S014,S011,7127.719086593689,568.5668334960938,618.5668334960938,267.56683349609375,406.4668334960937,C,785.4414225860637
S014,S012,5454.84377374143,481.1858215332031,531.1858215332031,180.18582153320312,251.3858215332031,A,615.1865836028014
S014,S012,5454.84377374143,481.1858215332031,531.1858215332031,180.18582153320312,251.3858215332031,B,524.2725207071109
S014,S012,5454.84377374143,481.1858215332031,531.1858215332031,180.18582153320312,251.3858215332031,C,561.4234909626448
S014,S013,3127.400496881075,483.26031494140625,533.2603149414062,182.26031494140625,181.56031494140626,A,393.99427236378745
S014,S013,3127.400496881075,483.26031494140625,533.2603149414062,182.26031494140625,181.56031494140626,B,341.87093074910297
S014,S013,3127.400496881075,483.26031494140625,533.2603149414062,182.26031494140625,181.56031494140626,C,372.1776499060039
S014,S015,10556.125709852575,578.795166015625,628.795166015625,277.795166015625,154.295166015625,A,1033.9935975658395
S014,S015,10556.125709852575,578.795166015625,628.795166015625,277.795166015625,154.295166015625,B,858.0581690682967
S014,S015,10556.125709852575,578.795166015625,628.795166015625,277.795166015625,154.295166015625,C,892.0073634042342
S015,O01,6009.38297162029,521.7992553710938,571.7992553710938,97.29925537109375,444.09925537109376,A,710.8547015738263
S015,O01,6009.38297162029,521.7992553710938,571.7992553710938,97.29925537109375,444.09925537109376,B,610.6983187134881
S015,O01,6009.38297162029,521.7992553710938,571.7992553710938,97.29925537109375,444.09925537109376,C,661.594861275337
S015,S001,5500.07917347659,547.315185546875,597.315185546875,122.815185546875,413.315185546875,A,664.6044005240908
S015,S001,5500.07917347659,547.315185546875,597.315185546875,122.815185546875,413.315185546875,B,572.936414299481
S015,S001,5500.07917347659,547.315185546875,597.315185546875,122.815185546875,413.315185546875,C,622.4556118906269
S015,S002,7164.390108585168,593.7526245117188,643.7526245117188,169.25262451171875,424.25262451171875,A,823.1511003573577
S015,S002,7164.390108585168,593.7526245117188,643.7526245117188,169.25262451171875,424.25262451171875,B,703.7445985476049
S015,S002,7164.390108585168,593.7526245117188,643.7526245117188,169.25262451171875,424.25262451171875,C,757.4533692995581
S015,S003,2616.366900890517,437.89886474609375,487.89886474609375,13.39886474609375,149.39886474609375,A,282.25640922134517
S015,S003,2616.366900890517,437.89886474609375,487.89886474609375,13.39886474609375,149.39886474609375,B,238.65029420650322
S015,S003,2616.366900890517,437.89886474609375,487.89886474609375,13.39886474609375,149.39886474609375,C,254.48343833085218
S015,S004,5648.280044723888,641.2510375976562,691.2510375976562,216.75103759765625,462.95103759765624,A,728.1207646319385
S015,S004,5648.280044723888,641.2510375976562,691.2510375976562,216.75103759765625,462.95103759765624,B,633.9827638865404
S015,S004,5648.280044723888,641.2510375976562,691.2510375976562,216.75103759765625,462.95103759765624,C,694.7279368194831
S015,S005,3754.922176202237,568.6133422851562,618.6133422851562,144.11334228515625,423.61334228515625,A,530.3932990259676
S015,S005,3754.922176202237,568.6133422851562,618.6133422851562,144.11334228515625,423.61334228515625,B,467.81126275593044
S015,S005,3754.922176202237,568.6133422851562,618.6133422851562,144.11334228515625,423.61334228515625,C,519.7801531367897
S015,S006,4684.4608460689415,601.2601318359375,651.2601318359375,176.7601318359375,336.4601318359375,A,583.8758338520993
S015,S006,4684.4608460689415,601.2601318359375,651.2601318359375,176.7601318359375,336.4601318359375,B,505.80148641761696
S015,S006,4684.4608460689415,601.2601318359375,651.2601318359375,176.7601318359375,336.4601318359375,C,551.2315083902732
S015,S007,2219.359431912627,452.918212890625,502.918212890625,28.418212890625,154.418212890625,A,256.1866421125106
S015,S007,2219.359431912627,452.918212890625,502.918212890625,28.418212890625,154.418212890625,B,219.19731824730013
S015,S007,2219.359431912627,452.918212890625,502.918212890625,28.418212890625,154.418212890625,C,236.53368706240428
S015,S008,3928.8940469076606,660.450927734375,710.450927734375,235.950927734375,439.550927734375,A,581.8785175808467
S015,S008,3928.8940469076606,660.450927734375,710.450927734375,235.950927734375,439.550927734375,B,516.3969501323857
S015,S008,3928.8940469076606,660.450927734375,710.450927734375,235.950927734375,439.550927734375,C,576.0821047547815
S015,S009,6362.737186061182,532.3267822265625,582.3267822265625,107.8267822265625,352.3267822265625,A,707.1010724712444
S015,S009,6362.737186061182,532.3267822265625,582.3267822265625,107.8267822265625,352.3267822265625,B,601.0554527035579
S015,S009,6362.737186061182,532.3267822265625,582.3267822265625,107.8267822265625,352.3267822265625,C,643.4765830746517
S015,S010,9196.05822349696,568.3262329101562,618.3262329101562,143.82623291015625,266.7262329101562,A,920.9707560921946
S015,S010,9196.05822349696,568.3262329101562,618.3262329101562,143.82623291015625,266.7262329101562,B,767.7031190339119
S015,S010,9196.05822349696,568.3262329101562,618.3262329101562,143.82623291015625,266.7262329101562,C,803.9641578522712
S015,S011,3461.196864772905,538.7306518554688,588.7306518554688,114.23065185546875,376.6306518554687,A,477.16221675841916
S015,S011,3461.196864772905,538.7306518554688,588.7306518554688,114.23065185546875,376.6306518554687,B,419.4756023455374
S015,S011,3461.196864772905,538.7306518554688,588.7306518554688,114.23065185546875,376.6306518554687,C,464.7540443214489
S015,S012,9317.61118163096,534.7462158203125,584.7462158203125,110.2462158203125,304.9462158203125,A,935.1948234041425
S015,S012,9317.61118163096,534.7462158203125,584.7462158203125,110.2462158203125,304.9462158203125,B,779.9013037102932
S015,S012,9317.61118163096,534.7462158203125,584.7462158203125,110.2462158203125,304.9462158203125,C,817.7456730136786
S015,S013,8348.973022024406,529.7706298828125,579.7706298828125,105.2706298828125,228.0706298828125,A,822.0662137494296
S015,S013,8348.973022024406,529.7706298828125,579.7706298828125,105.2706298828125,228.0706298828125,B,682.9166633823562
S015,S013,8348.973022024406,529.7706298828125,579.7706298828125,105.2706298828125,228.0706298828125,C,712.7417683628249
S015,S014,10556.125709852575,578.795166015625,628.795166015625,154.295166015625,277.795166015625,A,1042.2269308991729
S015,S014,10556.125709852575,578.795166015625,628.795166015625,154.295166015625,277.795166015625,B,866.29150240163
S015,S014,10556.125709852575,578.795166015625,628.795166015625,154.295166015625,277.795166015625,C,904.3573634042342
